left,bottom,right,top,lon,lat,학교,도서관,문화시설,주민자치센터,체육시설,민원행정기관,cctv,주차장
943500,1944300,943800,1944600,126.8625088,37.49759196,0,0,1,0,0,1,1,4
943500,1944600,943800,1944900,126.8624859,37.5002959,1,1,0,1,0,2,0,20
943500,1944900,943800,1945200,126.8624629,37.50299983,0,1,0,0,0,0,1,12
943500,1945200,943800,1945500,126.8624399,37.50570376,0,0,0,0,0,1,0,10
943500,1945500,943800,1945800,126.8624169,37.50840769,0,1,0,0,0,0,1,9
943500,1945800,943800,1946100,126.8623939,37.51111161,0,0,0,0,0,0,1,0
943500,1946100,943800,1946400,126.8623709,37.51381554,0,0,0,0,0,0,0,12
943500,1946400,943800,1946700,126.8623479,37.51651947,0,3,3,0,0,0,1,11
943500,1946700,943800,1947000,126.8623249,37.51922339,0,0,0,0,0,2,0,0
943500,1947000,943800,1947300,126.8623018,37.52192731,1,0,0,0,0,4,0,0
943500,1947300,943800,1947600,126.8622788,37.52463123,1,0,0,0,0,1,0,37
943500,1947600,943800,1947900,126.8622558,37.52733515,0,0,0,0,0,0,1,117
943500,1947900,943800,1948200,126.8622328,37.53003907,0,0,0,0,0,0,0,66
943500,1948200,943800,1948500,126.8622098,37.53274299,0,0,0,0,0,2,1,20
943500,1948500,943800,1948800,126.8621867,37.53544691,0,2,1,1,0,1,0,36
943500,1949700,943800,1950000,126.8620946,37.54626256,1,0,0,0,0,1,0,20
943500,1950000,943800,1950300,126.8620715,37.54896647,0,0,0,0,0,0,0,56
943500,1950300,943800,1950600,126.8620485,37.55167038,0,0,0,0,0,0,0,4
943500,1950600,943800,1950900,126.8620254,37.55437429,1,0,0,0,0,1,0,12
943500,1950900,943800,1951200,126.8620024,37.55707819,0,0,0,0,0,0,1,6
943800,1943700,944100,1944000,126.8659483,37.49220236,0,0,0,0,0,1,0,0
943800,1944000,944100,1944300,126.8659254,37.49490629,0,0,0,0,0,1,0,0
943800,1944300,944100,1944600,126.8659026,37.49761023,2,0,0,0,0,1,1,0
943800,1944600,944100,1944900,126.8658797,37.50031416,1,0,0,0,0,1,7,20
943800,1944900,944100,1945200,126.8658568,37.5030181,0,0,0,0,0,0,0,25
943800,1945200,944100,1945500,126.865834,37.50572203,0,0,0,0,0,0,0,13
943800,1945500,944100,1945800,126.8658111,37.50842596,0,0,0,0,0,0,1,0
943800,1945800,944100,1946100,126.8657882,37.51112989,1,1,0,0,0,1,0,0
943800,1946100,944100,1946400,126.8657653,37.51383382,0,0,0,0,0,0,0,0
943800,1946400,944100,1946700,126.8657424,37.51653774,0,0,0,1,2,4,1,95
943800,1946700,944100,1947000,126.8657196,37.51924167,0,0,0,0,0,0,0,13
943800,1947000,944100,1947300,126.8656967,37.52194559,0,0,0,0,0,0,0,0
943800,1947300,944100,1947600,126.8656738,37.52464952,2,0,0,0,0,2,2,5
943800,1947600,944100,1947900,126.8656509,37.52735344,0,0,0,0,0,0,0,0
943800,1947900,944100,1948200,126.865628,37.53005736,0,0,0,0,0,0,0,7
943800,1948200,944100,1948500,126.8656051,37.53276128,0,0,0,0,0,0,2,19
943800,1948500,944100,1948800,126.8655822,37.5354652,2,0,0,0,0,2,2,14
943800,1948800,944100,1949100,126.8655593,37.53816911,0,1,0,0,0,0,1,30
943800,1949400,944100,1949700,126.8655134,37.54357694,0,0,0,1,0,1,0,14
943800,1949700,944100,1950000,126.8654905,37.54628086,0,1,0,0,0,0,1,0
943800,1950000,944100,1950300,126.8654676,37.54898477,0,0,0,0,0,0,3,1
943800,1950300,944100,1950600,126.8654447,37.55168868,0,0,0,0,0,1,0,32
943800,1950600,944100,1950900,126.8654217,37.55439259,0,0,0,0,0,0,0,21
943800,1950900,944100,1951200,126.8653988,37.5570965,0,1,0,0,0,0,1,4
943800,1953300,944100,1953600,126.8652153,37.57872772,0,0,0,0,0,0,0,0
944100,1945200,944400,1945500,126.8692281,37.5057402,0,0,0,0,0,0,0,0
944100,1945500,944400,1945800,126.8692053,37.50844413,0,0,0,0,0,0,0,0
944100,1945800,944400,1946100,126.8691826,37.51114807,1,0,0,0,0,1,2,0
944100,1946100,944400,1946400,126.8691598,37.513852,0,0,0,0,0,0,0,0
944100,1946400,944400,1946700,126.869137,37.51655592,0,0,0,0,0,0,0,0
944100,1946700,944400,1947000,126.8691143,37.51925985,0,0,0,1,0,2,1,35
944100,1947000,944400,1947300,126.8690915,37.52196378,0,0,0,0,0,0,1,1
944100,1947300,944400,1947600,126.8690687,37.5246677,0,0,0,0,0,0,1,3
944100,1947600,944400,1947900,126.869046,37.52737163,0,0,0,0,0,0,0,0
944100,1947900,944400,1948200,126.8690232,37.53007555,0,0,0,0,0,0,0,3
944100,1948200,944400,1948500,126.8690004,37.53277947,0,1,0,1,0,1,1,0
944100,1948500,944400,1948800,126.8689776,37.53548339,0,0,0,0,0,1,0,18
944100,1948800,944400,1949100,126.8689548,37.53818731,1,1,0,0,0,0,2,22
944100,1949100,944400,1949400,126.868932,37.54089123,0,0,0,0,0,1,0,1
944100,1949400,944400,1949700,126.8689093,37.54359514,0,0,0,0,3,0,1,23
944100,1949700,944400,1950000,126.8688865,37.54629906,0,0,0,0,0,0,0,29
944100,1950000,944400,1950300,126.8688637,37.54900297,1,0,0,0,0,2,2,17
944100,1950300,944400,1950600,126.8688409,37.55170688,1,1,0,0,0,1,1,17
944100,1950600,944400,1950900,126.8688181,37.55441079,0,0,0,0,0,1,1,0
944400,1946400,944700,1946700,126.8725316,37.51657401,1,0,0,0,0,2,0,17
944400,1946700,944700,1947000,126.872509,37.51927794,1,1,0,0,0,0,1,43
944400,1947000,944700,1947300,126.8724863,37.52198186,1,0,0,0,0,2,1,10
944400,1947300,944700,1947600,126.8724637,37.52468579,0,0,1,0,0,1,1,35
944400,1947600,944700,1947900,126.872441,37.52738972,2,0,1,0,0,2,1,27
944400,1947900,944700,1948200,126.8724184,37.53009364,0,1,0,1,0,1,0,1
944400,1948200,944700,1948500,126.8723957,37.53279756,0,0,0,0,0,0,0,0
944400,1948500,944700,1948800,126.8723731,37.53550149,1,0,0,0,0,1,0,0
944400,1948800,944700,1949100,126.8723504,37.53820541,1,0,0,0,0,1,1,14
944400,1949100,944700,1949400,126.8723277,37.54090932,0,0,0,0,0,0,0,0
944400,1949400,944700,1949700,126.8723051,37.54361324,0,0,0,0,0,1,0,7
944400,1949700,944700,1950000,126.8722824,37.54631716,0,2,1,1,0,1,3,7
944400,1950000,944700,1950300,126.8722597,37.54902107,0,0,0,0,0,0,1,0
944400,1950300,944700,1950600,126.872237,37.55172499,1,0,0,0,0,1,1,17
944700,1943400,945000,1943700,126.8761512,37.48955261,0,0,0,0,0,0,0,18
944700,1943700,945000,1944000,126.8761288,37.49225656,0,0,0,1,0,2,0,23
944700,1944000,945000,1944300,126.8761063,37.4949605,0,1,0,0,0,0,0,45
944700,1947300,945000,1947600,126.8758587,37.52470378,0,0,0,0,0,0,3,0
944700,1947600,945000,1947900,126.8758361,37.52740771,0,0,1,0,0,0,0,24
944700,1947900,945000,1948200,126.8758136,37.53011163,0,0,2,0,2,0,3,1
944700,1948200,945000,1948500,126.8757911,37.53281556,0,1,1,0,0,2,2,45
944700,1948500,945000,1948800,126.8757685,37.53551948,0,0,0,0,0,0,0,0
944700,1948800,945000,1949100,126.875746,37.5382234,0,0,0,0,0,0,0,0
944700,1949100,945000,1949400,126.8757234,37.54092733,1,0,0,0,0,1,1,0
944700,1949400,945000,1949700,126.8757009,37.54363125,1,0,0,0,0,0,0,23
944700,1949700,945000,1950000,126.8756783,37.54633516,0,0,0,0,0,1,1,10
944700,1950000,945000,1950300,126.8756558,37.54903908,0,0,0,0,0,0,2,21
944700,1953600,945000,1953900,126.8753849,37.58148599,0,0,0,0,0,0,0,0
944700,1953900,945000,1954200,126.8753623,37.58418989,0,0,0,0,0,0,0,0
945000,1942500,945300,1942800,126.8796117,37.48145864,0,0,0,0,0,0,0,0
945000,1942800,945300,1943100,126.8795893,37.48416259,0,0,0,0,0,0,1,7
945000,1943100,945300,1943400,126.879567,37.48686654,0,1,1,0,0,0,0,1
945000,1943400,945300,1943700,126.8795446,37.48957048,0,0,0,0,0,0,2,13
945000,1943700,945300,1944000,126.8795223,37.49227443,0,0,0,0,0,0,0,0
945000,1945200,945300,1945500,126.8794104,37.50579414,1,0,0,0,0,1,0,0
945000,1947900,945300,1948200,126.8792088,37.53012953,0,0,0,0,2,0,0,1
945000,1948200,945300,1948500,126.8791864,37.53283346,0,0,0,0,0,0,0,0
945000,1948500,945300,1948800,126.879164,37.53553738,0,0,0,1,0,1,3,40
945000,1948800,945300,1949100,126.8791416,37.53824131,0,0,0,0,0,0,0,0
945000,1949100,945300,1949400,126.8791191,37.54094523,0,0,0,0,0,0,0,0
945000,1949400,945300,1949700,126.8790967,37.54364915,0,0,0,0,0,0,0,0
945000,1953600,945300,1953900,126.8787825,37.58150392,0,0,0,0,0,0,0,0
945000,1953900,945300,1954200,126.87876,37.58420782,0,0,0,0,0,0,1,0
945000,1954200,945300,1954500,126.8787375,37.58691172,0,0,0,0,0,0,0,0
945000,1954500,945300,1954800,126.878715,37.58961562,0,0,0,0,0,0,0,0
945300,1941900,945600,1942200,126.8830492,37.4760685,0,0,0,0,0,0,0,29
945300,1942200,945600,1942500,126.8830269,37.47877246,0,0,0,0,0,0,1,45
945300,1942500,945600,1942800,126.8830047,37.48147641,0,0,0,0,0,0,2,15
945300,1942800,945600,1943100,126.8829825,37.48418036,1,1,0,0,0,0,0,159
945300,1943100,945600,1943400,126.8829602,37.48688431,0,1,0,0,0,1,0,6
945300,1943400,945600,1943700,126.882938,37.48958826,0,0,0,0,0,1,1,15
945300,1943700,945600,1944000,126.8829158,37.4922922,0,0,0,1,2,1,1,23
945300,1944000,945600,1944300,126.8828935,37.49499615,0,0,0,0,0,0,2,27
945300,1944300,945600,1944600,126.8828713,37.49770009,0,1,0,0,0,0,3,23
945300,1945500,945600,1945800,126.8827822,37.50851586,0,0,0,0,0,0,0,0
945300,1945800,945600,1946100,126.88276,37.5112198,1,1,0,0,0,1,0,45
945300,1948200,945600,1948500,126.8825817,37.53285126,0,0,0,0,0,0,0,0
945300,1948500,945600,1948800,126.8825594,37.53555518,0,0,0,0,0,0,1,4
945300,1948800,945600,1949100,126.8825371,37.53825911,2,1,0,0,0,3,1,14
945300,1953300,945600,1953600,126.8822023,37.57881784,1,0,0,0,0,2,1,0
945300,1953600,945600,1953900,126.88218,37.58152175,1,0,0,0,0,2,0,0
945300,1953900,945600,1954200,126.8821577,37.58422565,0,0,0,0,0,0,0,0
945300,1954200,945600,1954500,126.8821353,37.58692956,1,0,0,0,0,1,0,0
945300,1954500,945600,1954800,126.882113,37.58963346,0,0,0,0,0,0,0,0
945300,1954800,945600,1955100,126.8820906,37.59233736,0,0,0,0,0,0,0,3
945600,1939500,945900,1939800,126.8866187,37.45445449,0,0,0,0,0,0,0,0
945600,1939800,945900,1940100,126.8865966,37.45715845,0,1,0,0,0,0,0,0
945600,1941600,945900,1941900,126.886464,37.47338221,0,0,0,0,0,1,0,81
945600,1941900,945900,1942200,126.8864419,37.47608617,0,0,0,0,0,0,1,27
945600,1942200,945900,1942500,126.8864198,37.47879013,0,0,0,0,0,1,1,0
945600,1942500,945900,1942800,126.8863977,37.48149408,0,0,0,0,0,0,1,9
945600,1942800,945900,1943100,126.8863756,37.48419803,0,0,0,0,0,0,2,22
945600,1943100,945900,1943400,126.8863535,37.48690198,0,0,0,0,0,0,6,0
945600,1943400,945900,1943700,126.8863314,37.48960593,0,1,1,0,0,0,0,2
945600,1943700,945900,1944000,126.8863093,37.49230988,0,0,0,0,0,0,0,45
945600,1944000,945900,1944300,126.8862871,37.49501383,0,0,0,0,0,1,1,94
945600,1944300,945900,1944600,126.886265,37.49771777,1,1,1,0,0,1,0,15
945600,1944600,945900,1944900,126.8862429,37.50042172,0,0,0,0,0,0,1,42
945600,1944900,945900,1945200,126.8862207,37.50312566,0,0,0,0,0,0,0,17
945600,1945500,945900,1945800,126.8861765,37.50853355,0,1,0,0,0,0,0,0
945600,1945800,945900,1946100,126.8861543,37.51123749,1,0,0,0,0,1,1,0
945600,1946100,945900,1946400,126.8861322,37.51394143,0,0,0,0,0,0,0,55
945600,1946400,945900,1946700,126.88611,37.51664536,0,0,0,0,0,0,1,43
945600,1946700,945900,1947000,126.8860879,37.5193493,1,0,0,0,0,1,2,2
945600,1947000,945900,1947300,126.8860657,37.52205323,0,0,0,0,0,0,0,79
945600,1953300,945900,1953600,126.8855998,37.57883558,0,0,0,0,0,0,0,0
945600,1953600,945900,1953900,126.8855776,37.58153948,0,0,0,0,0,0,1,0
945600,1953900,945900,1954200,126.8855553,37.58424339,1,0,3,0,0,0,1,0
945600,1955100,945900,1955400,126.8854664,37.595059,0,0,0,0,0,0,0,0
945900,1939200,946200,1939500,126.8900325,37.45176807,0,0,0,0,0,0,0,41
945900,1941000,946200,1941300,126.8899007,37.46799186,1,0,0,0,0,1,0,54
945900,1941300,946200,1941600,126.8898787,37.47069582,0,0,0,0,0,0,0,53
945900,1941600,946200,1941900,126.8898567,37.47339978,0,0,0,0,0,0,1,69
945900,1941900,946200,1942200,126.8898347,37.47610374,0,0,0,0,0,0,1,32
945900,1942200,946200,1942500,126.8898127,37.4788077,0,0,0,0,0,0,1,24
945900,1942500,946200,1942800,126.8897907,37.48151165,0,0,0,1,0,0,1,0
945900,1942800,946200,1943100,126.8897687,37.48421561,1,0,0,0,0,1,1,1
945900,1943100,946200,1943400,126.8897468,37.48691956,0,1,1,0,0,2,2,0
945900,1943400,946200,1943700,126.8897248,37.48962351,0,0,0,0,0,1,1,53
945900,1943700,946200,1944000,126.8897028,37.49232746,0,1,0,1,0,1,0,69
945900,1944000,946200,1944300,126.8896808,37.49503141,1,1,0,1,0,3,0,58
945900,1944300,946200,1944600,126.8896587,37.49773536,2,0,4,0,0,2,1,41
945900,1944600,946200,1944900,126.8896367,37.5004393,1,1,0,1,0,4,1,30
945900,1944900,946200,1945200,126.8896147,37.50314325,0,0,0,0,0,1,0,82
945900,1945200,946200,1945500,126.8895927,37.50584719,1,0,2,0,0,1,0,29
945900,1945500,946200,1945800,126.8895707,37.50855114,0,1,4,0,0,0,2,0
945900,1945800,946200,1946100,126.8895487,37.51125508,0,0,0,0,0,1,2,15
945900,1946100,946200,1946400,126.8895267,37.51395902,0,1,0,0,0,0,1,59
945900,1946400,946200,1946700,126.8895046,37.51666296,0,2,1,0,0,1,1,7
945900,1946700,946200,1947000,126.8894826,37.5193669,0,0,0,0,0,0,2,5
945900,1947000,946200,1947300,126.8894606,37.52207083,0,0,0,0,0,1,1,58
945900,1947300,946200,1947600,126.8894385,37.52477477,0,1,0,1,0,4,2,80
945900,1953000,946200,1953300,126.8890193,37.5761493,0,0,0,0,0,0,1,0
945900,1953300,946200,1953600,126.8889972,37.57885321,1,0,0,0,0,1,1,0
945900,1953600,946200,1953900,126.8889751,37.58155712,0,0,0,0,0,0,2,0
946200,1940700,946500,1941000,126.8933149,37.46530537,0,0,0,0,0,1,1,14
946200,1941000,946500,1941300,126.8932931,37.46800933,1,0,1,0,0,2,0,70
946200,1941300,946500,1941600,126.8932712,37.47071329,0,0,0,0,0,0,0,39
946200,1941600,946500,1941900,126.8932493,37.47341725,0,1,1,0,0,0,0,42
946200,1941900,946500,1942200,126.8932275,37.47612121,0,0,0,1,0,1,2,25
946200,1942200,946500,1942500,126.8932056,37.47882517,1,0,0,0,0,2,0,0
946200,1942500,946500,1942800,126.8931838,37.48152913,0,0,0,0,0,1,1,33
946200,1942800,946500,1943100,126.8931619,37.48423308,0,0,0,0,0,0,1,2
946200,1943100,946500,1943400,126.89314,37.48693704,0,1,0,1,0,0,0,0
946200,1943400,946500,1943700,126.8931181,37.48964099,2,0,0,0,0,0,4,15
946200,1943700,946500,1944000,126.8930963,37.49234494,0,0,0,0,0,0,0,27
946200,1944000,946500,1944300,126.8930744,37.49504889,1,0,0,0,0,1,1,40
946200,1944300,946500,1944600,126.8930525,37.49775284,0,1,1,0,0,0,1,30
946200,1944600,946500,1944900,126.8930306,37.50045679,0,0,0,0,1,0,0,136
946200,1944900,946500,1945200,126.8930087,37.50316074,0,0,0,0,0,0,0,53
946200,1945200,946500,1945500,126.8929868,37.50586468,0,0,0,0,0,0,1,58
946200,1945500,946500,1945800,126.8929649,37.50856863,0,0,0,0,0,0,0,1
946200,1945800,946500,1946100,126.892943,37.51127257,0,0,0,0,0,0,0,58
946200,1946100,946500,1946400,126.8929211,37.51397651,0,0,0,0,0,0,2,51
946200,1946400,946500,1946700,126.8928992,37.51668046,0,0,0,0,0,0,1,1
946200,1946700,946500,1947000,126.8928773,37.51938439,1,0,0,0,2,1,0,19
946200,1947000,946500,1947300,126.8928554,37.52208833,0,0,0,0,0,0,0,88
946200,1947300,946500,1947600,126.8928335,37.52479227,0,0,0,0,0,1,1,72
946200,1947600,946500,1947900,126.8928116,37.52749621,0,0,0,0,0,0,2,24
946200,1949100,946500,1949400,126.892702,37.54101587,0,0,0,0,0,0,0,69
946200,1952700,946500,1953000,126.8924386,37.57346292,0,0,0,0,0,0,0,0
946200,1953000,946500,1953300,126.8924166,37.57616684,1,0,0,0,0,2,0,0
946200,1953300,946500,1953600,126.8923946,37.57887075,0,0,1,0,0,1,1,15
946200,1953600,946500,1953900,126.8923727,37.58157466,0,0,0,0,0,0,1,0
946500,1940100,946800,1940400,126.8967507,37.4599148,0,0,0,0,0,0,0,3
946500,1940400,946800,1940700,126.8967289,37.46261877,0,0,0,0,0,0,0,9
946500,1940700,946800,1941000,126.8967072,37.46532273,0,0,0,0,0,0,1,9
946500,1941000,946800,1941300,126.8966855,37.4680267,0,0,0,0,0,0,1,9
946500,1941300,946800,1941600,126.8966637,37.47073066,0,1,1,1,0,1,2,25
946500,1941600,946800,1941900,126.896642,37.47343463,1,0,0,0,0,1,2,78
946500,1941900,946800,1942200,126.8966203,37.47613859,0,1,0,0,0,0,1,13
946500,1942200,946800,1942500,126.8965985,37.47884255,1,0,0,0,0,1,0,2
946500,1942500,946800,1942800,126.8965768,37.48154651,0,0,0,0,0,0,0,0
946500,1942800,946800,1943100,126.896555,37.48425046,0,0,0,0,0,2,4,0
946500,1943100,946800,1943400,126.8965333,37.48695442,0,0,0,0,0,0,1,8
946500,1943400,946800,1943700,126.8965115,37.48965837,0,0,0,0,0,2,0,57
946500,1943700,946800,1944000,126.8964898,37.49236233,0,1,0,1,0,0,2,85
946500,1944000,946800,1944300,126.896468,37.49506628,0,0,0,0,0,0,0,110
946500,1944300,946800,1944600,126.8964463,37.49777023,1,3,0,1,0,3,3,141
946500,1944600,946800,1944900,126.8964245,37.50047418,1,0,0,0,1,1,2,66
946500,1944900,946800,1945200,126.8964027,37.50317813,0,2,1,0,0,0,1,50
946500,1945200,946800,1945500,126.896381,37.50588208,0,0,0,0,0,0,1,22
946500,1945500,946800,1945800,126.8963592,37.50858602,0,1,0,1,0,1,1,45
946500,1945800,946800,1946100,126.8963374,37.51128997,0,0,0,0,0,0,1,114
946500,1946100,946800,1946400,126.8963156,37.51399391,0,1,0,0,0,2,3,29
946500,1946400,946800,1946700,126.8962938,37.51669786,0,0,0,0,0,0,2,9
946500,1946700,946800,1947000,126.8962721,37.5194018,1,0,0,0,0,1,0,14
946500,1947000,946800,1947300,126.8962503,37.52210574,0,0,0,0,0,0,1,26
946500,1947300,946800,1947600,126.8962285,37.52480968,0,0,0,1,0,4,2,32
946500,1947600,946800,1947900,126.8962067,37.52751361,0,0,0,0,0,0,3,58
946500,1947900,946800,1948200,126.8961849,37.53021755,0,1,1,0,0,1,1,130
946500,1948200,946800,1948500,126.8961631,37.53292148,1,0,0,0,0,1,0,27
946500,1948500,946800,1948800,126.8961413,37.53562542,0,0,0,0,0,1,0,25
946500,1948800,946800,1949100,126.8961195,37.53832935,1,2,0,1,0,2,1,36
946500,1952100,946800,1952400,126.8958794,37.56807252,0,0,0,0,1,0,0,0
946500,1952400,946800,1952700,126.8958576,37.57077644,0,0,0,0,0,0,0,0
946500,1952700,946800,1953000,126.8958358,37.57348036,0,0,0,0,0,0,0,0
946500,1953000,946800,1953300,126.8958139,37.57618427,0,0,0,0,1,0,1,6
946500,1953300,946800,1953600,126.8957921,37.57888819,0,0,0,1,0,1,0,5
946500,1953600,946800,1953900,126.8957702,37.5815921,0,0,0,0,0,1,3,12
946800,1939200,947100,1939500,126.9002075,37.45182015,0,0,0,0,0,1,1,2
946800,1939500,947100,1939800,126.9001859,37.45452413,0,0,0,0,0,1,2,10
946800,1939800,947100,1940100,126.9001643,37.4572281,0,0,0,0,0,0,1,16
946800,1940100,947100,1940400,126.9001427,37.45993207,0,0,0,0,0,0,0,40
946800,1940400,947100,1940700,126.9001211,37.46263604,0,1,0,0,0,0,0,65
946800,1940700,947100,1941000,126.9000995,37.46534,1,1,0,1,0,2,2,45
946800,1941000,947100,1941300,126.9000779,37.46804397,0,0,0,0,0,0,0,38
946800,1941300,947100,1941600,126.9000563,37.47074794,0,0,0,0,0,1,1,69
946800,1941600,947100,1941900,126.9000347,37.4734519,1,0,0,0,0,0,2,29
946800,1941900,947100,1942200,126.900013,37.47615586,0,0,0,0,0,1,0,34
946800,1942200,947100,1942500,126.8999914,37.47885983,0,0,0,0,0,1,0,35
946800,1942500,947100,1942800,126.8999698,37.48156379,0,0,0,0,0,0,0,13
946800,1942800,947100,1943100,126.8999482,37.48426775,0,0,0,0,0,1,5,0
946800,1943100,947100,1943400,126.8999266,37.4869717,0,0,0,0,0,0,1,17
946800,1943400,947100,1943700,126.8999049,37.48967566,0,0,0,0,0,0,1,0
946800,1943700,947100,1944000,126.8998833,37.49237962,1,0,0,0,0,3,1,47
946800,1944000,947100,1944300,126.8998617,37.49508357,0,0,0,0,0,1,2,80
946800,1944300,947100,1944600,126.89984,37.49778752,1,0,0,0,0,0,0,68
946800,1944600,947100,1944900,126.8998184,37.50049147,0,0,0,0,0,1,1,173
946800,1944900,947100,1945200,126.8997967,37.50319542,0,0,0,0,0,1,1,205
946800,1945200,947100,1945500,126.8997751,37.50589937,0,0,0,0,0,0,1,47
946800,1945500,947100,1945800,126.8997534,37.50860332,0,0,0,0,0,0,1,76
946800,1945800,947100,1946100,126.8997318,37.51130727,0,0,0,0,0,0,2,24
946800,1946100,947100,1946400,126.8997101,37.51401121,2,0,1,0,0,2,2,34
946800,1946400,947100,1946700,126.8996885,37.51671516,0,0,0,1,0,1,1,13
946800,1946700,947100,1947000,126.8996668,37.5194191,0,0,0,0,0,0,0,69
946800,1947000,947100,1947300,126.8996451,37.52212304,0,2,0,0,0,0,0,37
946800,1947300,947100,1947600,126.8996235,37.52482698,0,1,3,0,0,1,1,40
946800,1947600,947100,1947900,126.8996018,37.52753092,0,0,0,0,0,0,2,19
946800,1947900,947100,1948200,126.8995801,37.53023486,0,0,0,0,0,1,1,23
946800,1948200,947100,1948500,126.8995584,37.5329388,2,0,0,0,0,2,2,23
946800,1948500,947100,1948800,126.8995368,37.53564273,0,0,0,0,0,0,0,37
946800,1950900,947100,1951200,126.8993632,37.55727417,0,0,0,0,0,0,1,69
946800,1952100,947100,1952400,126.8992764,37.56808986,0,0,1,0,0,0,0,0
946800,1952400,947100,1952700,126.8992547,37.57079378,0,0,0,0,1,0,0,0
946800,1952700,947100,1953000,126.8992329,37.5734977,0,0,0,0,0,0,0,0
946800,1953000,947100,1953300,126.8992112,37.57620161,0,0,0,0,0,0,0,13
946800,1953300,947100,1953600,126.8991895,37.57890553,0,0,0,0,0,0,0,2
947100,1937100,947400,1937400,126.9037494,37.43290946,0,0,0,0,0,0,0,0
947100,1937400,947400,1937700,126.9037279,37.43561344,0,0,0,0,0,0,1,18
947100,1938300,947400,1938600,126.9036636,37.44372539,0,0,0,0,0,1,0,0
947100,1938600,947400,1938900,126.9036421,37.44642936,1,0,1,0,0,3,0,6
947100,1938900,947400,1939200,126.9036206,37.44913334,0,0,0,0,0,0,3,27
947100,1939200,947400,1939500,126.9035992,37.45183732,0,0,0,0,0,0,0,37
947100,1939500,947400,1939800,126.9035777,37.45454129,1,1,0,1,0,2,1,20
947100,1939800,947400,1940100,126.9035562,37.45724527,0,0,0,0,0,1,0,50
947100,1940100,947400,1940400,126.9035347,37.45994924,0,0,0,0,0,0,1,64
947100,1940400,947400,1940700,126.9035133,37.46265321,0,0,0,0,0,0,1,42
947100,1940700,947400,1941000,126.9034918,37.46535718,0,0,0,0,0,0,1,41
947100,1941000,947400,1941300,126.9034703,37.46806115,0,3,0,1,0,1,1,33
947100,1941300,947400,1941600,126.9034488,37.47076511,0,0,0,0,0,1,1,61
947100,1941600,947400,1941900,126.9034273,37.47346908,0,0,0,0,0,0,1,42
947100,1941900,947400,1942200,126.9034058,37.47617304,0,0,0,1,0,1,1,52
